x,y,radiation 
-61.65,2.5055,5.13
-61.65,3.0066,5.13
-61.65,3.5077,5.12
-61.65,4.0088,5.11
-61.65,4.5098,5.11
-61.65,5.0109,5.11
-61.65,5.512,5.13
-61.65,6.0131,5.14
-61.65,6.5142,5.14
-61.65,7.0152,5.14
-61.65,7.5163,5.14
-61.65,8.0174,5.10
-61.65,8.5185,5.11
-61.65,9.0195,5.11
-61.65,9.5206,5.08
-61.65,10.0217,5.10
-61.65,10.5228,5.10
-61.65,11.0239,5.10
-61.65,11.5249,5.10
-61.65,12.026,5.09
-61.65,12.5271,5.09
-61.65,13.0282,5.08
-61.65,13.5293,5.07
-61.65,14.0303,5.00
-61.65,14.5314,5.00
-61.65,15.0325,5.00
-61.65,15.5336,5.09
-61.65,16.0347,5.09
-61.65,16.5357,5.08
-61.65,17.0368,5.04
-61.6499,17.5379,5.01
-61.6499,18.039,5.01
-61.6499,18.5401,5.01
-61.6499,19.0411,4.96
-61.6499,19.5422,4.95
-61.6499,20.0433,4.92
-61.6499,20.5444,4.91
-61.6499,21.0454,4.91
-61.6499,21.5465,4.87
-61.6499,22.0476,4.84
-61.6499,22.5487,4.79
-61.6499,23.0498,4.72
-61.6499,23.5508,4.57
-61.6499,24.0519,4.57
-61.6499,24.553,4.42
-61.6499,25.0541,4.32
-61.6499,25.5552,4.20
-61.6499,26.0562,3.91
-61.6499,26.5573,3.60
-61.6499,27.0584,3.33
-61.6499,27.5595,2.96
-62.1512,0.0001,5.07
-62.1512,0.5012,5.07
-62.1512,1.0023,5.07
-62.1512,1.5034,5.10
-62.1512,2.0044,5.13
-62.1512,2.5055,5.13
-62.1512,3.0066,5.13
-62.1512,3.5077,5.12
-62.1512,4.0088,5.12
-62.1512,4.5098,5.12
-62.1512,5.0109,5.11
-62.1512,5.512,5.13
-62.1512,6.0131,5.14
-62.1512,6.5142,5.14
-62.1512,7.0152,5.12
-62.1512,7.5163,5.11
-62.1512,8.0174,5.10
-62.1512,8.5185,5.10
-62.1512,9.0195,5.10
-62.1512,9.5206,5.10
-62.1512,10.0217,5.10
-62.1512,10.5228,5.10
-62.1512,11.0239,5.10
-62.1512,11.5249,5.05
-62.1512,12.026,5.05
-62.1512,12.5271,5.05
-62.1512,13.0282,5.06
-62.1512,13.5293,5.01
-62.1512,14.0303,5.12
-62.1512,14.5314,5.12
-62.1512,15.0325,5.12
-62.1512,15.5336,5.04
-62.1512,16.0347,5.03
-62.1512,16.5357,5.03
-62.1512,17.0368,5.01
-62.1512,17.5379,5.01
-62.1512,18.039,5.01
-62.1512,18.5401,4.97
-62.1512,19.0411,4.97
-62.1512,19.5422,4.97
-62.1512,20.0433,4.95
-62.1512,20.5444,4.94
-62.1512,21.0454,4.89
-62.1512,21.5465,4.87
-62.1512,22.0476,4.81
-62.1512,22.5487,4.78
-62.1512,23.0498,4.68
-62.1512,23.5508,4.62
-62.1512,24.0519,4.56
-62.1512,24.553,4.46
-62.1512,25.0541,4.31
-62.1512,25.5552,4.10
-62.1512,26.0562,3.82
-62.1512,26.5573,3.60
-62.1512,27.0584,3.35
-62.1511,27.5595,2.91
-62.6524,0.0001,5.14
-62.6524,0.5012,5.14
-62.6524,1.0023,5.14
-62.6524,1.5034,5.14
-62.6524,2.0044,5.08
-62.6524,2.5055,5.08
-62.6524,3.0066,5.08
-62.6524,3.5077,5.08
-62.6524,4.0088,5.13
-62.6524,4.5098,5.13
-62.6524,5.0109,5.13
-62.6524,5.512,5.12
-62.6524,6.0131,5.11
-62.6524,6.5142,5.11
-62.6524,7.0152,5.11
-62.6524,7.5163,5.11
-62.6524,8.0174,5.11
-62.6524,8.5185,5.11
-62.6524,9.0196,5.11
-62.6524,9.5206,5.11
-62.6524,10.0217,5.10
-62.6524,10.5228,5.10
-62.6524,11.0239,5.10
-62.6524,11.5249,5.10
-62.6524,12.026,5.12
-62.6524,12.5271,5.12
-62.6524,13.0282,5.12
-62.6524,13.5293,5.13
-62.6524,14.0303,5.13
-62.6524,14.5314,5.11
-62.6524,15.0325,5.07
-62.6524,15.5336,5.04
-62.6524,16.0347,5.03
-62.6524,16.5357,5.02
-62.6524,17.0368,5.01
-62.6524,17.5379,5.01
-62.6524,18.039,4.98
-62.6524,18.5401,4.98
-62.6524,19.0411,4.97
-62.6524,19.5422,4.97
-62.6524,20.0433,4.95
-62.6524,20.5444,4.94
-62.6524,21.0455,4.91
-62.6524,21.5465,4.90
-62.6524,22.0476,4.83
-62.6524,22.5487,4.72
-62.6524,23.0498,4.68
-62.6524,23.5508,4.61
-62.6524,24.0519,4.56
-62.6524,24.553,4.47
-62.6524,25.0541,4.30
-62.6524,25.5552,4.11
-62.6524,26.0562,3.84
-62.6524,26.5573,3.59
-62.6524,27.0584,3.37
-62.6524,27.5595,2.95
-63.1536,0.0001,5.14
-63.1536,0.5012,5.14
-63.1536,1.0023,5.11
-63.1536,1.5034,5.08
-63.1536,2.0044,5.08
-63.1536,2.5055,5.08
-63.1536,3.0066,5.11
-63.1536,3.5077,5.13
-63.1536,4.0088,5.13
-63.1536,4.5098,5.13
-63.1536,5.0109,5.12
-63.1536,5.512,5.11
-63.1536,6.0131,5.11
-63.1536,6.5142,5.11
-63.1536,7.0152,5.11
-63.1536,7.5163,5.11
-63.1536,8.0174,5.11
-63.1536,8.5185,5.11
-63.1536,9.0196,5.10
-63.1536,9.5206,5.10
-63.1536,10.0217,5.10
-63.1536,10.5228,5.10
-63.1536,11.0239,5.11
-63.1536,11.5249,5.11
-63.1536,12.026,5.11
-63.1536,12.5271,5.12
-63.1536,13.0282,5.12
-63.1536,13.5293,5.13
-63.1536,14.0303,5.13
-63.1536,14.5314,5.13
-63.1536,15.0325,5.12
-63.1536,15.5336,5.04
-63.1536,16.0347,5.03
-63.1536,16.5357,5.01
-63.1536,17.0368,5.01
-63.1536,17.5379,5.01
-63.1536,18.039,4.99
-63.1536,18.54,4.99
-63.1536,19.0411,4.96
-63.1536,19.5422,4.96
-63.1536,20.0433,4.95
-63.1536,20.5444,4.94
-63.1536,21.0455,4.92
-63.1536,21.5465,4.90
-63.1536,22.0476,4.82
-63.1536,22.5487,4.72
-63.1536,23.0498,4.67
-63.1536,23.5508,4.59
-63.1536,24.0519,4.49
-63.1536,24.553,4.39
-63.1536,25.0541,4.31
-63.1536,25.5552,4.08
-63.1536,26.0562,3.87
-63.1536,26.5573,3.68
-63.1536,27.0584,3.37
-63.1536,27.5595,2.96
-63.6549,0.0001,5.14
-63.6549,0.5012,5.14
-63.6549,1.0023,5.11
-63.6549,1.5034,5.08
-63.6549,2.0044,5.08
-63.6549,2.5055,5.08
-63.6549,3.0066,5.11
-63.6549,3.5077,5.13
-63.6549,4.0088,5.13
-63.6549,4.5098,5.13
-63.6549,5.0109,5.12
-63.6549,5.512,5.11
-63.6549,6.0131,5.11
-63.6548,6.5142,5.11
-63.6548,7.0152,5.11
-63.6548,7.5163,5.11
-63.6548,8.0174,5.11
-63.6548,8.5185,5.11
-63.6548,9.0195,5.10
-63.6548,9.5206,5.10
-63.6548,10.0217,5.10
-63.6548,10.5228,5.10
-63.6548,11.0239,5.10
-63.6548,11.5249,5.11
-63.6548,12.026,5.11
-63.6548,12.5271,5.11
-63.6548,13.0282,5.11
-63.6548,13.5293,5.10
-63.6548,14.0303,5.10
-63.6548,14.5314,5.10
-63.6548,15.0325,5.02
-63.6548,15.5336,5.01
-63.6548,16.0347,5.01
-63.6548,16.5357,5.04
-63.6548,17.0368,5.04
-63.6548,17.5379,5.00
-63.6548,18.039,4.99
-63.6548,18.5401,4.98
-63.6548,19.0411,4.96
-63.6548,19.5422,4.95
-63.6548,20.0433,4.92
-63.6548,20.5444,4.92
-63.6548,21.0455,4.88
-63.6548,21.5465,4.87
-63.6548,22.0476,4.79
-63.6548,22.5487,4.77
-63.6548,23.0498,4.68
-63.6548,23.5508,4.59
-63.6548,24.0519,4.54
-63.6548,24.553,4.41
-63.6548,25.0541,4.30
-63.6548,25.5552,4.08
-63.6548,26.0562,3.90
-63.6548,26.5573,3.68
-63.6548,27.0584,3.33
-63.6548,27.5595,2.93
-64.1561,0.0001,5.14
-64.1561,0.5012,5.10
-64.1561,1.0023,5.10
-64.1561,1.5034,5.10
-64.1561,2.0044,5.09
-64.1561,2.5055,5.10
-64.1561,3.0066,5.10
-64.1561,3.5077,5.10
-64.1561,4.0088,5.11
-64.1561,4.5098,5.14
-64.1561,5.0109,5.14
-64.1561,5.512,5.14
-64.1561,6.0131,5.13
-64.1561,6.5142,5.07
-64.1561,7.0152,5.07
-64.1561,7.5163,5.07
-64.1561,8.0174,5.09
-64.1561,8.5185,5.08
-64.1561,9.0196,5.08
-64.1561,9.5206,5.08
-64.1561,10.0217,5.09
-64.1561,10.5228,5.07
-64.1561,11.0239,5.07
-64.1561,11.5249,5.07
-64.1561,12.026,5.09
-64.1561,12.5271,5.10
-64.1561,13.0282,5.10
-64.1561,13.5293,5.10
-64.1561,14.0303,5.09
-64.1561,14.5314,5.04
-64.1561,15.0325,5.02
-64.1561,15.5336,5.01
-64.1561,16.0347,5.04
-64.1561,16.5357,5.04
-64.156,17.0368,5.04
-64.156,17.5379,5.00
-64.156,18.039,5.00
-64.156,18.5401,4.99
-64.156,19.0411,4.95
-64.156,19.5422,4.93
-64.156,20.0433,4.92
-64.156,20.5444,4.91
-64.156,21.0454,4.89
-64.156,21.5465,4.87
-64.156,22.0476,4.83
-64.156,22.5487,4.78
-64.156,23.0498,4.68
-64.156,23.5508,4.55
-64.156,24.0519,4.54
-64.156,24.553,4.42
-64.156,25.0541,4.35
-64.156,25.5552,4.15
-64.156,26.0562,3.92
-64.156,26.5573,3.62
-64.156,27.0584,3.34
-64.156,27.5595,2.99
-64.6573,0.0001,5.11
-64.6573,0.5012,5.10
-64.6573,1.0023,5.10
-64.6573,1.5034,5.10
-64.6573,2.0044,5.10
-64.6573,2.5055,5.10
-64.6573,3.0066,5.10
-64.6573,3.5077,5.12
-64.6573,4.0088,5.14
-64.6573,4.5098,5.14
-64.6573,5.0109,5.14
-64.6573,5.512,5.10
-64.6573,6.0131,5.07
-64.6573,6.5142,5.07
-64.6573,7.0152,5.07
-64.6573,7.5163,5.07
-64.6573,8.0174,5.08
-64.6573,8.5185,5.08
-64.6573,9.0196,5.08
-64.6573,9.5206,5.08
-64.6573,10.0217,5.07
-64.6573,10.5228,5.07
-64.6573,11.0239,5.07
-64.6573,11.5249,5.07
-64.6573,12.026,5.16
-64.6573,12.5271,5.15
-64.6573,13.0282,5.13
-64.6573,13.5293,5.10
-64.6573,14.0303,5.09
-64.6573,14.5314,5.04
-64.6573,15.0325,5.02
-64.6573,15.5336,5.01
-64.6573,16.0347,5.04
-64.6573,16.5357,5.04
-64.6573,17.0368,5.04
-64.6573,17.5379,5.00
-64.6573,18.039,5.00
-64.6573,18.5401,4.99
-64.6573,19.0411,4.99
-64.6573,19.5422,4.97
-64.6573,20.0433,4.92
-64.6573,20.5444,4.86
-64.6573,21.0455,4.86
-64.6573,21.5465,4.87
-64.6573,22.0476,4.81
-64.6573,22.5487,4.78
-64.6573,23.0498,4.69
-64.6573,23.5509,4.56
-64.6573,24.0519,4.53
-64.6573,24.553,4.42
-64.6573,25.0541,4.36
-64.6572,25.5552,4.17
-64.6572,26.0562,3.94
-64.6572,26.5573,3.63
-64.6573,27.0584,3.32
-64.6572,27.5595,2.98
-65.1585,0.0001,5.11
-65.1585,0.5012,5.10
-65.1585,1.0023,5.10
-65.1585,1.5034,5.10
-65.1585,2.0044,5.10
-65.1585,2.5055,5.10
-65.1585,3.0066,5.10
-65.1585,3.5077,5.12
-65.1585,4.0088,5.14
-65.1585,4.5098,5.14
-65.1585,5.0109,5.14
-65.1585,5.512,5.10
-65.1585,6.0131,5.07
-65.1585,6.5142,5.07
-65.1585,7.0152,5.07
-65.1585,7.5163,5.07
-65.1585,8.0174,5.08
-65.1585,8.5185,5.08
-65.1585,9.0196,5.08
-65.1585,9.5206,5.08
-65.1585,10.0217,5.07
-65.1585,10.5228,5.07
-65.1585,11.0239,5.11
-65.1585,11.5249,5.14
-65.1585,12.026,5.16
-65.1585,12.5271,5.16
-65.1585,13.0282,5.16
-65.1585,13.5293,5.09
-65.1585,14.0303,5.06
-65.1585,14.5314,5.06
-65.1585,15.0325,5.06
-65.1585,15.5336,5.05
-65.1585,16.0347,5.05
-65.1585,16.5357,5.05
-65.1585,17.0368,5.00
-65.1585,17.5379,5.00
-65.1585,18.039,5.00
-65.1585,18.5401,5.00
-65.1585,19.0411,4.99
-65.1585,19.5422,4.98
-65.1585,20.0433,4.88
-65.1585,20.5444,4.86
-65.1585,21.0455,4.85
-65.1585,21.5465,4.87
-65.1585,22.0476,4.82
-65.1585,22.5487,4.79
-65.1585,23.0498,4.76
-65.1585,23.5508,4.69
-65.1585,24.0519,4.55
-65.1585,24.553,4.44
-65.1585,25.0541,4.22
-65.1585,25.5552,4.08
-65.1585,26.0562,3.90
-65.1585,26.5573,3.62
-65.1585,27.0584,3.35
-65.1585,27.5595,2.97
-65.6597,0.0001,5.13
-65.6597,0.5012,5.13
-65.6597,1.0023,5.13
-65.6597,1.5034,5.13
-65.6597,2.0044,5.14
-65.6597,2.5055,5.13
-65.6597,3.0066,5.14
-65.6597,3.5077,5.14
-65.6597,4.0088,5.14
-65.6597,4.5098,5.14
-65.6597,5.0109,5.15
-65.6597,5.512,5.15
-65.6597,6.0131,5.09
-65.6597,6.5142,5.09
-65.6597,7.0152,5.09
-65.6597,7.5163,5.09
-65.6597,8.0174,5.12
-65.6597,8.5185,5.12
-65.6597,9.0196,5.12
-65.6597,9.5206,5.13
-65.6597,10.0217,5.04
-65.6597,10.5228,5.04
-65.6597,11.0239,5.07
-65.6597,11.525,5.14
-65.6597,12.026,5.16
-65.6597,12.5271,5.16
-65.6597,13.0282,5.09
-65.6597,13.5293,5.06
-65.6597,14.0303,5.06
-65.6597,14.5314,5.06
-65.6597,15.0325,5.06
-65.6597,15.5336,5.06
-65.6597,16.0347,5.05
-65.6597,16.5357,5.05
-65.6597,17.0368,5.01
-65.6597,17.5379,5.01
-65.6597,18.039,5.00
-65.6597,18.5401,5.00
-65.6597,19.0411,5.00
-65.6597,19.5422,4.92
-65.6597,20.0433,4.92
-65.6597,20.5444,4.86
-65.6597,21.0455,4.89
-65.6597,21.5465,4.88
-65.6597,22.0476,4.82
-65.6597,22.5487,4.78
-65.6597,23.0498,4.67
-65.6597,23.5509,4.71
-65.6597,24.0519,4.55
-65.6597,24.553,4.46
-65.6597,25.0541,4.23
-65.6597,25.5552,4.06
-65.6597,26.0562,3.91
-65.6597,26.5573,3.62
-65.6597,27.0584,3.31
-65.6597,27.5595,2.97
-66.161,0.0001,5.12
-66.161,0.5012,5.13
-66.161,1.0023,5.13
-66.161,1.5034,5.13
-66.161,2.0044,5.14
-66.161,2.5055,5.14
-66.161,3.0066,5.14
-66.161,3.5077,5.14
-66.161,4.0088,5.14
-66.161,4.5098,5.14
-66.161,5.0109,5.12
-66.161,5.512,5.09
-66.1609,6.0131,5.09
-66.1609,6.5142,5.09
-66.1609,7.0152,5.11
-66.1609,7.5163,5.12
-66.1609,8.0174,5.12
-66.1609,8.5185,5.12
-66.1609,9.0196,5.08
-66.1609,9.5206,5.04
-66.1609,10.0217,5.04
-66.1609,10.5228,5.04
-66.1609,11.0239,5.04
-66.1609,11.525,5.12
-66.1609,12.026,5.12
-66.1609,12.5271,5.12
-66.1609,13.0282,5.08
-66.1609,13.5293,5.06
-66.1609,14.0303,5.06
-66.1609,14.5314,5.06
-66.1609,15.0325,5.06
-66.1609,15.5336,5.06
-66.1609,16.0347,5.06
-66.1609,16.5357,5.05
-66.1609,17.0368,5.07
-66.1609,17.5379,5.07
-66.1609,18.039,5.07
-66.1609,18.5401,4.95
-66.1609,19.0411,4.92
-66.1609,19.5422,4.91
-66.1609,20.0433,4.91
-66.1609,20.5444,4.91
-66.1609,21.0455,4.89
-66.1609,21.5465,4.88
-66.1609,22.0476,4.80
-66.1609,22.5487,4.77
-66.1609,23.0498,4.67
-66.1609,23.5509,4.62
-66.1609,24.0519,4.56
-66.1609,24.553,4.37
-66.1609,25.0541,4.26
-66.1609,25.5552,4.08
-66.1609,26.0562,3.88
-66.1609,26.5573,3.61
-66.1609,27.0584,3.34
-66.1609,27.5595,3.00
-66.6622,0.0001,5.12
-66.6622,0.5012,5.13
-66.6622,1.0023,5.13
-66.6622,1.5034,5.13
-66.6622,2.0044,5.14
-66.6622,2.5055,5.14
-66.6622,3.0066,5.14
-66.6622,3.5077,5.14
-66.6622,4.0088,5.14
-66.6622,4.5098,5.14
-66.6622,5.0109,5.12
-66.6622,5.512,5.09
-66.6622,6.0131,5.09
-66.6622,6.5142,5.09
-66.6622,7.0152,5.10
-66.6622,7.5163,5.12
-66.6622,8.0174,5.12
-66.6622,8.5185,5.12
-66.6622,9.0196,5.08
-66.6622,9.5206,5.04
-66.6622,10.0217,5.04
-66.6622,10.5228,5.08
-66.6622,11.0239,5.11
-66.6622,11.525,5.12
-66.6622,12.026,5.12
-66.6622,12.5271,5.12
-66.6622,13.0282,5.08
-66.6622,13.5293,5.08
-66.6621,14.0303,5.07
-66.6622,14.5314,5.07
-66.6621,15.0325,5.06
-66.6621,15.5336,5.06
-66.6621,16.0347,5.07
-66.6621,16.5357,5.07
-66.6621,17.0368,5.07
-66.6621,17.5379,5.07
-66.6621,18.039,5.07
-66.6621,18.5401,4.98
-66.6621,19.0411,4.96
-66.6621,19.5422,4.92
-66.6621,20.0433,4.91
-66.6621,20.5444,4.86
-66.6621,21.0455,4.86
-66.6621,21.5465,4.80
-66.6621,22.0476,4.81
-66.6621,22.5487,4.66
-66.6621,23.0498,4.62
-66.6621,23.5509,4.62
-66.6621,24.0519,4.50
-66.6621,24.553,4.39
-66.6621,25.0541,4.26
-66.6621,25.5552,4.08
-66.6621,26.0563,3.88
-66.6621,26.5573,3.61
-66.6621,27.0584,3.36
-66.6621,27.5595,2.94
-67.1634,0.0001,5.12
-67.1634,0.5012,5.05
-67.1634,1.0023,5.05
-67.1634,1.5034,5.05
-67.1634,2.0045,5.09
-67.1634,2.5055,5.10
-67.1634,3.0066,5.10
-67.1634,3.5077,5.10
-67.1634,4.0088,5.12
-67.1634,4.5098,5.11
-67.1634,5.0109,5.11
-67.1634,5.512,5.11
-67.1634,6.0131,5.10
-67.1634,6.5142,5.11
-67.1634,7.0152,5.11
-67.1634,7.5163,5.11
-67.1634,8.0174,5.11
-67.1634,8.5185,5.08
-67.1634,9.0196,5.08
-67.1634,9.5206,5.08
-67.1634,10.0217,5.06
-67.1634,10.5228,5.13
-67.1634,11.0239,5.12
-67.1634,11.525,5.12
-67.1634,12.026,5.10
-67.1634,12.5271,5.08
-67.1634,13.0282,5.08
-67.1634,13.5293,5.08
-67.1634,14.0303,5.07
-67.1634,14.5314,5.07
-67.1634,15.0325,5.06
-67.1634,15.5336,5.06
-67.1634,16.0347,5.07
-67.1634,16.5357,5.07
-67.1634,17.0368,5.07
-67.1634,17.5379,5.07
-67.1634,18.039,4.98
-67.1634,18.5401,4.98
-67.1634,19.0411,4.95
-67.1634,19.5422,4.92
-67.1634,20.0433,4.88
-67.1634,20.5444,4.85
-67.1634,21.0455,4.84
-67.1634,21.5465,4.80
-67.1634,22.0476,4.78
-67.1634,22.5487,4.67
-67.1634,23.0498,4.62
-67.1633,23.5509,4.59
-67.1634,24.0519,4.51
-67.1634,24.553,4.36
-67.1633,25.0541,4.25
-67.1633,25.5552,4.11
-67.1633,26.0562,3.92
-67.1633,26.5573,3.59
-67.1633,27.0584,3.31
-67.1633,27.5595,2.93
-67.6646,0.0001,5.05
-67.6646,0.5012,5.05
-67.6646,1.0023,5.05
-67.6646,1.5034,5.08
-67.6646,2.0045,5.10
-67.6646,2.5055,5.10
-67.6646,3.0066,5.10
-67.6646,3.5077,5.11
-67.6646,4.0088,5.11
-67.6646,4.5098,5.11
-67.6646,5.0109,5.11
-67.6646,5.512,5.11
-67.6646,6.0131,5.11
-67.6646,6.5142,5.11
-67.6646,7.0152,5.11
-67.6646,7.5163,5.09
-67.6646,8.0174,5.08
-67.6646,8.5185,5.08
-67.6646,9.0196,5.08
-67.6646,9.5206,5.08
-67.6646,10.0217,5.06
-67.6646,10.5228,5.06
-67.6646,11.0239,5.06
-67.6646,11.525,5.07
-67.6646,12.026,5.08
-67.6646,12.5271,5.08
-67.6646,13.0282,5.08
-67.6646,13.5293,5.08
-67.6646,14.0304,5.07
-67.6646,14.5314,5.07
-67.6646,15.0325,5.06
-67.6646,15.5336,5.10
-67.6646,16.0347,5.10
-67.6646,16.5357,5.10
-67.6646,17.0368,5.10
-67.6646,17.5379,5.03
-67.6646,18.039,5.03
-67.6646,18.5401,5.02
-67.6646,19.0411,4.93
-67.6646,19.5422,4.92
-67.6646,20.0433,4.86
-67.6646,20.5444,4.85
-67.6646,21.0455,4.90
-67.6646,21.5465,4.87
-67.6646,22.0476,4.81
-67.6646,22.5487,4.78
-67.6646,23.0498,4.68
-67.6646,23.5509,4.60
-67.6646,24.0519,4.52
-67.6646,24.553,4.36
-67.6646,25.0541,4.25
-67.6646,25.5552,4.12
-67.6646,26.0563,3.92
-67.6646,26.5573,3.59
-67.6646,27.0584,3.34
-67.6646,27.5595,2.95
-68.1658,0.0001,5.05
-68.1658,0.5012,5.05
-68.1658,1.0023,5.05
-68.1658,1.5034,5.08
-68.1658,2.0044,5.10
-68.1658,2.5055,5.10
-68.1658,3.0066,5.10
-68.1658,3.5077,5.11
-68.1658,4.0088,5.11
-68.1658,4.5098,5.11
-68.1658,5.0109,5.11
-68.1658,5.512,5.11
-68.1658,6.0131,5.11
-68.1658,6.5142,5.11
-68.1658,7.0152,5.11
-68.1658,7.5163,5.10
-68.1658,8.0174,5.08
-68.1658,8.5185,5.08
-68.1658,9.0196,5.07
-68.1658,9.5206,5.06
-68.1658,10.0217,5.06
-68.1658,10.5228,5.06
-68.1658,11.0239,5.06
-68.1658,11.525,5.11
-68.1658,12.026,5.11
-68.1658,12.5271,5.11
-68.1658,13.0282,5.10
-68.1658,13.5293,4.99
-68.1658,14.0304,4.99
-68.1658,14.5314,5.04
-68.1658,15.0325,5.10
-68.1658,15.5336,5.10
-68.1658,16.0347,5.10
-68.1658,16.5357,5.06
-68.1658,17.0368,5.03
-68.1658,17.5379,5.03
-68.1658,18.039,5.03
-68.1658,18.5401,4.96
-68.1658,19.0411,4.96
-68.1658,19.5422,4.95
-68.1658,20.0433,4.92
-68.1658,20.5444,4.90
-68.1658,21.0455,4.89
-68.1658,21.5465,4.84
-68.1658,22.0476,4.81
-68.1658,22.5487,4.74
-68.1658,23.0498,4.69
-68.1658,23.5509,4.67
-68.1658,24.0519,4.53
-68.1658,24.553,4.38
-68.1658,25.0541,4.25
-68.1658,25.5552,4.12
-68.1658,26.0563,3.92
-68.1658,26.5573,3.59
-68.1658,27.0584,3.35
-68.1658,27.5595,2.98
-68.6671,0.0001,5.12
-68.6671,0.5012,5.11
-68.6671,1.0023,5.12
-68.6671,1.5034,5.12
-68.6671,2.0045,5.10
-68.6671,2.5055,5.10
-68.6671,3.0066,5.10
-68.667,3.5077,5.10
-68.667,4.0088,5.05
-68.667,4.5098,5.05
-68.667,5.0109,5.05
-68.667,5.512,5.05
-68.667,6.0131,5.09
-68.667,6.5142,5.09
-68.667,7.0152,5.09
-68.667,7.5163,5.08
-68.667,8.0174,5.08
-68.667,8.5185,5.08
-68.667,9.0196,5.07
-68.667,9.5206,5.05
-68.667,10.0217,5.06
-68.667,10.5228,5.09
-68.667,11.0239,5.10
-68.667,11.525,5.11
-68.667,12.026,5.11
-68.667,12.5271,5.06
-68.667,13.0282,4.98
-68.667,13.5293,4.98
-68.667,14.0303,4.98
-68.667,14.5314,5.01
-68.667,15.0325,5.10
-68.667,15.5336,5.10
-68.667,16.0347,5.10
-68.667,16.5358,5.02
-68.667,17.0368,5.02
-68.667,17.5379,5.02
-68.667,18.039,4.96
-68.667,18.5401,4.96
-68.667,19.0411,4.96
-68.667,19.5422,4.93
-68.667,20.0433,4.92
-68.667,20.5444,4.90
-68.667,21.0455,4.87
-68.667,21.5465,4.86
-68.667,22.0476,4.81
-68.667,22.5487,4.73
-68.667,23.0498,4.65
-68.667,23.5509,4.68
-68.667,24.0519,4.47
-68.667,24.553,4.39
-68.667,25.0541,4.26
-68.667,25.5552,4.13
-68.667,26.0563,3.92
-68.667,26.5573,3.60
-68.667,27.0584,3.38
-68.667,27.5595,2.91
-69.1683,0.0001,5.12
-69.1683,0.5012,5.12
-69.1683,1.0023,5.11
-69.1683,1.5034,5.10
-69.1683,2.0045,5.10
-69.1683,2.5055,5.10
-69.1683,3.0066,5.07
-69.1683,3.5077,5.05
-69.1683,4.0088,5.05
-69.1683,4.5098,5.05
-69.1683,5.0109,5.06
-69.1683,5.512,5.09
-69.1683,6.0131,5.09
-69.1683,6.5142,5.08
-69.1683,7.0152,5.08
-69.1683,7.5163,5.08
-69.1683,8.0174,5.08
-69.1683,8.5185,5.08
-69.1683,9.0196,5.02
-69.1683,9.5206,5.02
-69.1683,10.0217,5.02
-69.1683,10.5228,5.08
-69.1683,11.0239,5.11
-69.1683,11.525,5.11
-69.1683,12.026,5.11
-69.1682,12.5271,5.11
-69.1682,13.0282,4.98
-69.1683,13.5293,4.98
-69.1682,14.0304,4.98
-69.1682,14.5314,4.98
-69.1682,15.0325,4.98
-69.1682,15.5336,4.98
-69.1682,16.0347,4.98
-69.1682,16.5358,4.95
-69.1682,17.0368,4.94
-69.1682,17.5379,4.94
-69.1682,18.039,4.96
-69.1682,18.5401,4.96
-69.1682,19.0411,4.93
-69.1682,19.5422,4.92
-69.1682,20.0433,4.86
-69.1682,20.5444,4.86
-69.1682,21.0455,4.87
-69.1682,21.5465,4.86
-69.1682,22.0476,4.78
-69.1682,22.5487,4.76
-69.1682,23.0498,4.66
-69.1682,23.5509,4.62
-69.1682,24.0519,4.47
-69.1682,24.553,4.40
-69.1682,25.0541,4.26
-69.1682,25.5552,4.05
-69.1682,26.0563,3.86
-69.1682,26.5573,3.63
-69.1682,27.0584,3.36
-69.1682,27.5595,2.97
-69.6695,0.0001,5.12
-69.6695,0.5012,5.12
-69.6695,1.0023,5.11
-69.6695,1.5034,5.10
-69.6695,2.0045,5.10
-69.6695,2.5055,5.10
-69.6695,3.0066,5.07
-69.6695,3.5077,5.05
-69.6695,4.0088,5.05
-69.6695,4.5098,5.05
-69.6695,5.0109,5.05
-69.6695,5.512,5.09
-69.6695,6.0131,5.08
-69.6695,6.5142,5.08
-69.6695,7.0152,5.08
-69.6695,7.5163,5.08
-69.6695,8.0174,5.05
-69.6695,8.5185,5.03
-69.6695,9.0196,5.02
-69.6695,9.5206,5.02
-69.6695,10.0217,5.02
-69.6695,10.5228,5.03
-69.6695,11.0239,5.03
-69.6695,11.525,5.04
-69.6695,12.026,5.03
-69.6695,12.5271,5.03
-69.6695,13.0282,5.03
-69.6695,13.5293,5.03
-69.6695,14.0304,4.99
-69.6695,14.5314,4.98
-69.6695,15.0325,4.98
-69.6695,15.5336,4.98
-69.6695,16.0347,4.95
-69.6695,16.5357,4.95
-69.6695,17.0368,4.95
-69.6695,17.5379,4.95
-69.6695,18.039,4.99
-69.6695,18.5401,4.96
-69.6695,19.0411,4.92
-69.6695,19.5422,4.91
-69.6695,20.0433,4.87
-69.6695,20.5444,4.85
-69.6695,21.0455,4.84
-69.6695,21.5465,4.83
-69.6695,22.0476,4.79
-69.6695,22.5487,4.72
-69.6694,23.0498,4.69
-69.6694,23.5509,4.62
-69.6694,24.0519,4.43
-69.6695,24.553,4.41
-69.6694,25.0541,4.28
-69.6694,25.5552,4.06
-69.6694,26.0563,3.88
-69.6694,26.5573,3.64
